Age,Attrition,BusinessTravel,DailyRate,Department,DistanceFromHome,Education,EducationField,EmployeeCount,EmployeeNumber,Application ID,EnvironmentSatisfaction,Gender,HourlyRate,JobInvolvement,JobLevel,JobRole,JobSatisfaction,MaritalStatus,MonthlyIncome,MonthlyRate,NumCompaniesWorked,Over18,OverTime,PercentSalaryHike,PerformanceRating,RelationshipSatisfaction,StandardHours,StockOptionLevel,TotalWorkingYears,TrainingTimesLastYear,WorkLifeBalance,YearsAtCompany,YearsInCurrentRole,YearsSinceLastPromotion,YearsWithCurrManager,Employee Source
18,Current employee,Travel_Rarely,812,Sales,10,3,Medical,1,4898,128353,4,Female,69,2,1,Sales Representative,3,Single,1200,9724,1,Y,No,12,3,1,80,0,0,2,3,0,0,0,0,LinkedIn
41,Voluntary Resignation,Travel_Rarely,1085,Research & Development,2,4,Life Sciences,1,4899,128354,2,Female,50,2,1,Sales Representative,3,Single,1200,9724,1,Y,No,12,3,1,80,0,0,2,3,0,0,0,0,LinkedIn
41,Voluntary Resignation,Travel_Rarely,1085,Research & Development,2,4,Life Sciences,1,4900,128355,2,Female,50,2,1,Sales Representative,3,Single,1200,9724,8,Y,No,12,3,1,80,0,0,2,3,0,0,0,0,LinkedIn
18,Current employee,Travel_Rarely,812,Sales,10,3,Medical,1,4901,128356,4,Female,69,2,1,Sales Representative,3,Single,1200,9724,9,Y,No,12,4,1,80,0,0,2,3,0,0,0,0,LinkedIn
18,Current employee,Travel_Rarely,812,Sales,10,3,Medical,1,4902,128357,4,Female,69,2,1,Sales Representative,3,Single,1200,9724,1,Y,No,12,3,1,80,0,0,2,3,0,0,0,0,LinkedIn
18,Current employee,Travel_Rarely,812,Sales,10,3,Medical,1,4903,128358,1,Female,69,2,1,Sales Representative,3,Single,1200,3525,9,Y,No,12,3,1,80,0,0,2,3,0,0,0,0,LinkedIn
41,Voluntary Resignation,Travel_Rarely,1085,Research & Development,2,4,Life Sciences,1,4904,128359,2,Female,50,2,1,Sales Representative,3,Single,1200,9724,1,Y,No,12,3,1,80,0,0,2,3,0,0,0,0,LinkedIn
41,Voluntary Resignation,Travel_Rarely,1085,Research & Development,2,4,Life Sciences,1,4905,128360,2,Female,50,2,1,Sales Representative,3,Single,1200,9724,8,Y,No,12,3,1,80,0,0,2,3,0,0,0,0,LinkedIn
18,Current employee,Travel_Rarely,812,Sales,10,3,Medical,1,4906,128361,4,Female,69,2,1,Sales Representative,3,Single,1200,9724,1,Y,No,12,3,1,80,0,0,2,3,0,0,0,0,LinkedIn
41,Voluntary Resignation,Travel_Rarely,1085,Research & Development,2,4,Life Sciences,1,4907,128362,2,Female,50,2,1,Sales Representative,3,Single,1200,9724,1,Y,No,12,3,1,80,0,0,2,3,0,0,0,0,LinkedIn
41,Voluntary Resignation,Travel_Rarely,1085,Research & Development,2,4,Life Sciences,1,4908,128363,2,Female,50,2,1,Sales Representative,3,Single,1200,9724,8,Y,No,12,3,1,80,0,0,2,3,0,0,0,0,LinkedIn
18,Current employee,Travel_Rarely,812,Sales,10,3,Medical,1,4909,128364,4,Female,69,2,1,Sales Representative,3,Single,1200,9724,9,Y,No,12,4,1,80,0,0,2,3,0,0,0,0,LinkedIn
18,Current employee,Travel_Rarely,812,Sales,10,3,Medical,1,4910,128365,4,Female,69,2,1,Sales Representative,3,Single,1200,9724,1,Y,No,12,3,1,80,0,0,2,3,0,0,0,0,LinkedIn
18,Current employee,Travel_Rarely,812,Sales,10,3,Medical,1,4911,128366,1,Female,69,2,1,Sales Representative,3,Single,1200,3525,9,Y,No,12,3,1,80,0,0,2,3,0,0,0,0,LinkedIn
41,Voluntary Resignation,Travel_Rarely,1085,Research & Development,2,4,Life Sciences,1,4912,128367,2,Female,50,2,1,Sales Representative,3,Single,1200,9724,8,Y,No,12,3,1,80,0,0,2,3,0,0,0,0,LinkedIn
28,Current employee,Travel_Rarely,1476,Research & Development,16,2,Medical,1,4913,128368,2,Male,68,4,2,Healthcare Representative,1,Single,5661,4824,0,Y,No,19,3,3,80,0,9,2,3,8,3,0,7,Recruit.net
27,Current employee,Travel_Rarely,618,Research & Development,4,3,Life Sciences,1,4914,128369,2,Male,50,4,2,Healthcare Representative,1,Single,5661,4824,0,Y,No,19,3,3,80,0,9,2,3,8,3,0,7,Recruit.net
27,Current employee,Travel_Rarely,618,Research & Development,4,3,Life Sciences,1,4915,128370,2,Male,50,4,2,Healthcare Representative,1,Single,5661,4824,0,Y,No,19,3,3,80,0,9,2,3,8,3,0,7,Recruit.net
28,Current employee,Travel_Rarely,1476,Research & Development,16,2,Medical,1,4916,128371,2,Male,68,4,2,Healthcare Representative,1,Single,5661,4824,0,Y,No,19,3,3,80,0,9,2,3,8,3,0,7,Recruit.net
27,Current employee,Travel_Rarely,618,Research & Development,4,3,Life Sciences,1,4917,128372,2,Male,50,4,2,Healthcare Representative,1,Single,5661,4824,0,Y,No,19,3,3,80,0,9,2,3,8,3,0,7,Jora
27,Current employee,Travel_Rarely,618,Research & Development,4,3,Life Sciences,1,4918,128373,2,Male,50,4,2,Healthcare Representative,1,Single,5661,4824,0,Y,No,19,3,3,80,0,9,2,3,8,3,0,7,Company Website
28,Current employee,Travel_Rarely,1476,Research & Development,16,2,Medical,1,4919,128374,2,Male,68,4,2,Healthcare Representative,1,Single,5661,4824,0,Y,No,19,3,3,80,0,9,2,3,8,3,0,7,Seek
28,Current employee,Travel_Rarely,1476,Research & Development,16,2,Medical,1,4920,128375,2,Male,68,4,2,Healthcare Representative,1,Single,5661,4824,0,Y,No,19,3,3,80,0,9,2,3,8,3,0,7,Company Website
28,Current employee,Travel_Rarely,1476,Research & Development,16,2,Medical,1,4921,128376,2,Male,68,4,2,Healthcare Representative,1,Single,5661,4824,0,Y,No,19,3,3,80,0,9,2,3,8,3,0,7,Recruit.net
27,Current employee,Travel_Rarely,618,Research & Development,4,3,Life Sciences,1,4922,128377,2,Male,50,4,2,Healthcare Representative,1,Single,5661,4824,0,Y,No,19,3,3,80,0,9,2,3,8,3,0,7,Recruit.net
27,Current employee,Travel_Rarely,618,Research & Development,4,3,Life Sciences,1,4923,128378,2,Male,50,4,2,Healthcare Representative,1,Single,5661,4824,0,Y,No,19,3,3,80,0,9,2,3,8,3,0,7,Recruit.net
28,Current employee,Travel_Rarely,1476,Research & Development,16,2,Medical,1,4924,128379,2,Male,68,4,2,Healthcare Representative,1,Single,5661,4824,0,Y,No,19,3,3,80,0,9,2,3,8,3,0,7,Recruit.net
27,Current employee,Travel_Rarely,618,Research & Development,4,3,Life Sciences,1,4925,128380,2,Male,50,4,2,Healthcare Representative,1,Single,5661,4824,0,Y,No,19,3,3,80,0,9,2,3,8,3,0,7,Jora
27,Current employee,Travel_Rarely,618,Research & Development,4,3,Life Sciences,1,4926,128381,2,Male,50,4,2,Healthcare Representative,1,Single,5661,4824,0,Y,No,19,3,3,80,0,9,2,3,8,3,0,7,Company Website
28,Current employee,Travel_Rarely,1476,Research & Development,16,2,Medical,1,4927,128382,2,Male,68,4,2,Healthcare Representative,1,Single,5661,4824,0,Y,No,19,3,3,80,0,9,2,3,8,3,0,7,Seek
28,Current employee,Travel_Rarely,1476,Research & Development,16,2,Medical,1,4928,128383,2,Male,68,4,2,Healthcare Representative,1,Single,5661,4824,0,Y,No,19,3,3,80,0,9,2,3,8,3,0,7,Company Website
31,Current employee,Travel_Rarely,218,Sales,7,3,Technical Degree,1,4929,128384,2,Male,100,4,2,Sales Executive,4,Married,6929,12241,4,Y,No,11,3,2,80,1,10,3,2,8,7,7,7,Seek
34,Current employee,Travel_Rarely,546,Research & Development,10,3,Life Sciences,1,4930,128385,2,Male,50,4,2,Sales Executive,4,Married,6929,12241,4,Y,No,11,3,2,80,1,10,3,2,8,7,7,7,Seek
31,Current employee,Travel_Rarely,218,Sales,7,3,Marketing,1,4931,128386,2,Male,100,4,2,Sales Executive,4,Married,6929,12241,5,Y,No,11,3,2,80,1,10,3,2,8,7,7,7,Seek
34,Current employee,Travel_Rarely,546,Research & Development,10,3,Medical,1,4932,128387,2,Male,50,4,2,Sales Executive,4,Married,6929,12241,6,Y,No,11,3,2,80,1,10,3,2,8,7,7,7,Seek
31,Current employee,Travel_Rarely,218,Sales,7,3,Technical Degree,1,4933,128388,2,Male,100,4,2,Sales Executive,4,Married,6929,12241,4,Y,No,11,3,2,80,1,10,3,2,8,7,7,7,Seek
31,Current employee,Travel_Rarely,218,Sales,7,3,Marketing,1,4934,128389,2,Male,100,4,2,Sales Executive,4,Married,6929,12241,5,Y,No,11,3,2,80,1,10,3,2,8,7,7,7,Seek
34,Current employee,Travel_Rarely,546,Research & Development,10,3,Life Sciences,1,4935,128390,2,Male,50,4,2,Sales Executive,4,Married,6929,12241,4,Y,No,11,3,2,80,1,10,3,2,8,7,7,7,Seek
34,Current employee,Travel_Rarely,546,Research & Development,10,3,Medical,1,4936,128391,2,Male,50,4,2,Sales Executive,4,Married,6929,12241,6,Y,No,11,3,2,80,1,10,3,2,8,7,7,7,Seek
31,Current employee,Travel_Rarely,218,Sales,7,3,Technical Degree,1,4937,128392,2,Male,100,4,2,Sales Executive,4,Married,6929,12241,4,Y,No,11,3,2,80,1,10,3,2,8,7,7,7,Seek
34,Current employee,Travel_Rarely,546,Research & Development,10,3,Life Sciences,1,4938,128393,2,Male,50,4,2,Sales Executive,4,Married,6929,12241,4,Y,No,11,3,2,80,1,10,3,2,8,7,7,7,Seek
31,Current employee,Travel_Rarely,218,Sales,7,3,Marketing,1,4939,128394,2,Male,100,4,2,Sales Executive,4,Married,6929,12241,5,Y,No,11,3,2,80,1,10,3,2,8,7,7,7,Seek
34,Current employee,Travel_Rarely,546,Research & Development,10,3,Medical,1,4940,128395,2,Male,50,4,2,Sales Executive,4,Married,6929,12241,6,Y,No,11,3,2,80,1,10,3,2,8,7,7,7,Seek
31,Current employee,Travel_Rarely,218,Sales,7,3,Technical Degree,1,4941,128396,2,Male,100,4,2,Sales Executive,4,Married,6929,12241,4,Y,No,11,3,2,80,1,10,3,2,8,7,7,7,Seek
31,Current employee,Travel_Rarely,218,Sales,7,3,Marketing,1,4942,128397,2,Male,100,4,2,Sales Executive,4,Married,6929,12241,5,Y,No,11,3,2,80,1,10,3,2,8,7,7,7,Seek
34,Current employee,Travel_Rarely,546,Research & Development,10,3,Life Sciences,1,4943,128398,2,Male,50,4,2,Sales Executive,4,Married,6929,12241,4,Y,No,11,3,2,80,1,10,3,2,8,7,7,7,Seek
34,Current employee,Travel_Rarely,546,Research & Development,10,3,Medical,1,4944,128399,2,Male,50,4,2,Sales Executive,4,Married,6929,12241,6,Y,No,11,3,2,80,1,10,3,2,8,7,7,7,Seek
39,Current employee,Travel_Rarely,1132,Research & Development,1,3,Medical,1,4945,128400,3,Male,48,4,3,Healthcare Representative,4,Divorced,9613,10942,0,Y,No,17,3,1,80,3,19,5,2,18,10,3,7,Jora
31,Current employee,Travel_Rarely,154,Sales,7,4,Life Sciences,1,4946,128401,2,Male,50,4,3,Healthcare Representative,4,Divorced,9613,10942,0,Y,No,17,3,1,80,3,19,5,2,18,10,3,7,Jora
39,Current employee,Travel_Rarely,1132,Research & Development,1,3,Human Resources,1,4947,128402,3,Male,48,4,3,Healthcare Representative,4,Divorced,9613,10942,0,Y,No,17,3,1,80,3,19,5,2,18,10,3,7,Jora
31,Current employee,Travel_Rarely,154,Sales,7,4,Marketing,1,4948,128403,2,Male,50,4,3,Healthcare Representative,4,Divorced,9613,10942,0,Y,No,17,3,1,80,3,19,5,2,18,10,3,7,Jora
31,Current employee,Travel_Rarely,154,Sales,7,4,Life Sciences,1,4949,128404,2,Male,50,4,3,Healthcare Representative,4,Divorced,9613,10942,0,Y,No,17,3,1,80,3,19,5,2,18,10,3,7,Jora
31,Current employee,Travel_Rarely,154,Sales,7,4,Marketing,1,4950,128405,2,Male,50,4,3,Healthcare Representative,4,Divorced,9613,10942,0,Y,No,17,3,1,80,3,19,5,2,18,10,3,7,Jora
39,Current employee,Travel_Rarely,1132,Research & Development,1,3,Medical,1,4951,128406,3,Male,48,4,3,Healthcare Representative,4,Divorced,9613,10942,0,Y,No,17,3,1,80,3,19,5,2,18,10,3,7,Jora
39,Current employee,Travel_Rarely,1132,Research & Development,1,3,Human Resources,1,4952,128407,3,Male,48,4,3,Healthcare Representative,4,Divorced,9613,10942,0,Y,No,17,3,1,80,3,19,5,2,18,10,3,7,Jora
39,Current employee,Travel_Rarely,1132,Research & Development,1,3,Medical,1,4953,128408,3,Male,48,4,3,Healthcare Representative,4,Divorced,9613,10942,0,Y,No,17,3,1,80,3,19,5,2,18,10,3,7,Jora
31,Current employee,Travel_Rarely,154,Sales,7,4,Life Sciences,1,4954,128409,2,Male,50,4,3,Healthcare Representative,4,Divorced,9613,10942,0,Y,No,17,3,1,80,3,19,5,2,18,10,3,7,Jora
39,Current employee,Travel_Rarely,1132,Research & Development,1,3,Human Resources,1,4955,128410,3,Male,48,4,3,Healthcare Representative,4,Divorced,9613,10942,0,Y,No,17,3,1,80,3,19,5,2,18,10,3,7,Jora
31,Current employee,Travel_Rarely,154,Sales,7,4,Marketing,1,4956,128411,2,Male,50,4,3,Healthcare Representative,4,Divorced,9613,10942,0,Y,No,17,3,1,80,3,19,5,2,18,10,3,7,Jora
31,Current employee,Travel_Rarely,154,Sales,7,4,Life Sciences,1,4957,128412,2,Male,50,4,3,Healthcare Representative,4,Divorced,9613,10942,0,Y,No,17,3,1,80,3,19,5,2,18,10,3,7,Jora
31,Current employee,Travel_Rarely,154,Sales,7,4,Marketing,1,4958,128413,2,Male,50,4,3,Healthcare Representative,4,Divorced,9613,10942,0,Y,No,17,3,1,80,3,19,5,2,18,10,3,7,Jora
39,Current employee,Travel_Rarely,1132,Research & Development,1,3,Medical,1,4959,128414,3,Male,48,4,3,Healthcare Representative,4,Divorced,9613,10942,0,Y,No,17,3,1,80,3,19,5,2,18,10,3,7,Jora
39,Current employee,Travel_Rarely,1132,Research & Development,1,3,Human Resources,1,4960,128415,3,Male,48,4,3,Healthcare Representative,4,Divorced,9613,10942,0,Y,No,17,3,1,80,3,19,5,2,18,10,3,7,Jora
36,Current employee,Non-Travel,1105,Research & Development,24,4,Life Sciences,1,4961,128416,2,Female,47,3,2,Laboratory Technician,2,Married,5674,6927,7,Y,No,15,3,3,80,1,11,3,3,9,8,0,8,LinkedIn
35,Current employee,Travel_Rarely,1137,Research & Development,21,1,Life Sciences,1,4962,128417,2,Female,50,3,2,Laboratory Technician,2,Married,5674,6927,7,Y,No,15,3,3,80,1,11,3,3,9,8,0,8,LinkedIn
35,Current employee,Travel_Rarely,1137,Research & Development,21,1,Other,1,4963,128418,2,Female,50,3,2,Laboratory Technician,2,Married,5674,6927,1,Y,No,15,3,3,80,1,11,3,3,9,8,0,8,LinkedIn
36,Current employee,Non-Travel,1105,Research & Development,24,4,Other,1,4964,128419,2,Female,47,3,2,Laboratory Technician,2,Married,5674,6927,1,Y,No,15,4,3,80,1,11,3,3,9,8,0,8,LinkedIn
35,Current employee,Travel_Rarely,1137,Research & Development,21,1,Life Sciences,1,4965,128420,2,Female,50,3,2,Laboratory Technician,2,Married,5674,6927,7,Y,No,15,3,3,80,1,11,3,3,9,8,0,8,LinkedIn
35,Current employee,Travel_Rarely,1137,Research & Development,21,1,Other,1,4966,128421,2,Female,50,3,2,Laboratory Technician,2,Married,5674,6927,1,Y,No,15,3,3,80,1,11,3,3,9,8,0,8,LinkedIn
36,Current employee,Non-Travel,1105,Research & Development,24,4,Life Sciences,1,4967,128422,2,Female,47,3,2,Laboratory Technician,2,Married,5674,6927,7,Y,No,15,3,3,80,1,11,3,3,9,8,0,8,LinkedIn
36,Current employee,Non-Travel,1105,Research & Development,24,4,Other,1,4968,128423,2,Female,47,3,2,Laboratory Technician,2,Married,5674,6927,1,Y,No,15,3,3,80,1,11,3,3,9,8,0,8,LinkedIn
36,Current employee,Non-Travel,1105,Research & Development,24,4,Life Sciences,1,4969,128424,2,Female,47,3,2,Laboratory Technician,2,Married,5674,6927,7,Y,No,15,3,3,80,1,11,3,3,9,8,0,8,LinkedIn
35,Current employee,Travel_Rarely,1137,Research & Development,21,1,Life Sciences,1,4970,128425,2,Female,50,3,2,Laboratory Technician,2,Married,5674,6927,7,Y,No,15,3,3,80,1,11,3,3,9,8,0,8,LinkedIn
35,Current employee,Travel_Rarely,1137,Research & Development,21,1,Other,1,4971,128426,2,Female,50,3,2,Laboratory Technician,2,Married,5674,6927,1,Y,No,15,3,3,80,1,11,3,3,9,8,0,8,LinkedIn
36,Current employee,Non-Travel,1105,Research & Development,24,4,Other,1,4972,128427,2,Female,47,3,2,Laboratory Technician,2,Married,5674,6927,1,Y,No,15,4,3,80,1,11,3,3,9,8,0,8,LinkedIn
35,Current employee,Travel_Rarely,1137,Research & Development,21,1,Life Sciences,1,4973,128428,2,Female,50,3,2,Laboratory Technician,2,Married,5674,6927,7,Y,No,15,3,3,80,1,11,3,3,9,8,0,8,LinkedIn
35,Current employee,Travel_Rarely,1137,Research & Development,21,1,Other,1,4974,128429,2,Female,50,3,2,Laboratory Technician,2,Married,5674,6927,1,Y,No,15,3,3,80,1,11,3,3,9,8,0,8,LinkedIn
36,Current employee,Non-Travel,1105,Research & Development,24,4,Life Sciences,1,4975,128430,2,Female,47,3,2,Laboratory Technician,2,Married,5674,6927,7,Y,No,15,3,3,80,1,11,3,3,9,8,0,8,LinkedIn
36,Current employee,Non-Travel,1105,Research & Development,24,4,Other,1,4976,128431,2,Female,47,3,2,Laboratory Technician,2,Married,5674,6927,1,Y,No,15,3,3,80,1,11,3,3,9,8,0,8,LinkedIn
32,Current employee,Travel_Rarely,906,Sales,7,3,Life Sciences,1,4977,128432,4,Male,91,2,2,Sales Executive,3,Married,5484,16985,1,Y,No,14,3,3,80,1,13,3,2,13,8,4,8,Recruit.net
32,Current employee,Non-Travel,1184,Research & Development,1,3,Life Sciences,1,4978,128433,2,Male,51,2,2,Sales Executive,3,Married,5484,16985,1,Y,No,14,3,3,80,1,13,3,2,13,8,4,8,Recruit.net
32,Current employee,Non-Travel,1184,Research & Development,1,3,Life Sciences,1,4979,128434,2,Male,51,2,2,Sales Executive,3,Married,5484,16985,4,Y,No,14,3,3,80,1,13,3,2,13,8,4,8,Recruit.net
32,Current employee,Travel_Rarely,906,Sales,7,3,Marketing,1,4980,128435,4,Male,91,2,2,Sales Executive,3,Married,5484,16985,5,Y,No,14,4,3,80,1,13,3,2,13,8,4,8,Recruit.net
32,Current employee,Travel_Rarely,906,Sales,7,3,Life Sciences,1,4981,128436,4,Male,91,2,2,Sales Executive,3,Married,5484,16985,1,Y,No,14,3,3,80,1,13,3,2,13,8,4,8,Recruit.net
32,Current employee,Non-Travel,1184,Research & Development,1,3,Life Sciences,1,4982,128437,2,Male,51,2,2,Sales Executive,3,Married,5484,16985,1,Y,No,14,3,3,80,1,13,3,2,13,8,4,8,Recruit.net
32,Current employee,Non-Travel,1184,Research & Development,1,3,Life Sciences,1,4983,128438,2,Male,51,2,2,Sales Executive,3,Married,5484,16985,4,Y,No,14,3,3,80,1,13,3,2,13,8,4,8,Recruit.net
32,Current employee,Travel_Rarely,906,Sales,7,3,Marketing,1,4984,128439,4,Male,91,2,2,Sales Executive,3,Married,5484,16985,5,Y,No,14,3,3,80,1,13,3,2,13,8,4,8,Recruit.net
32,Current employee,Travel_Rarely,906,Sales,7,3,Life Sciences,1,4985,128440,4,Male,91,2,2,Sales Executive,3,Married,5484,16985,1,Y,No,14,3,3,80,1,13,3,2,13,8,4,8,Recruit.net
32,Current employee,Non-Travel,1184,Research & Development,1,3,Life Sciences,1,4986,128441,2,Male,51,2,2,Sales Executive,3,Married,5484,16985,1,Y,No,14,3,3,80,1,13,3,2,13,8,4,8,Recruit.net
32,Current employee,Non-Travel,1184,Research & Development,1,3,Life Sciences,1,4987,128442,2,Male,51,2,2,Sales Executive,3,Married,5484,16985,4,Y,No,14,3,3,80,1,13,3,2,13,8,4,8,Recruit.net
32,Current employee,Travel_Rarely,906,Sales,7,3,Marketing,1,4988,128443,4,Male,91,2,2,Sales Executive,3,Married,5484,16985,5,Y,No,14,4,3,80,1,13,3,2,13,8,4,8,Recruit.net
32,Current employee,Travel_Rarely,906,Sales,7,3,Life Sciences,1,4989,128444,4,Male,91,2,2,Sales Executive,3,Married,5484,16985,1,Y,No,14,3,3,80,1,13,3,2,13,8,4,8,Recruit.net
32,Current employee,Non-Travel,1184,Research & Development,1,3,Life Sciences,1,4990,128445,2,Male,51,2,2,Sales Executive,3,Married,5484,16985,1,Y,No,14,3,3,80,1,13,3,2,13,8,4,8,Recruit.net
32,Current employee,Non-Travel,1184,Research & Development,1,3,Life Sciences,1,4991,128446,2,Male,51,2,2,Sales Executive,3,Married,5484,16985,4,Y,No,14,3,3,80,1,13,3,2,13,8,4,8,Recruit.net
32,Current employee,Travel_Rarely,906,Sales,7,3,Marketing,1,4992,128447,4,Male,91,2,2,Sales Executive,3,Married,5484,16985,5,Y,No,14,3,3,80,1,13,3,2,13,8,4,8,Recruit.net
38,Current employee,Travel_Rarely,849,Research & Development,25,2,Life Sciences,1,4993,128448,1,Female,81,2,3,Research Director,2,Married,12061,26707,3,Y,No,17,3,3,80,1,19,2,3,10,8,0,1,Seek
36,Voluntary Resignation,Travel_Rarely,530,Sales,3,1,Life Sciences,1,4994,128449,2,Female,51,2,3,Research Director,2,Married,12061,26707,3,Y,No,17,3,3,80,1,19,2,3,10,8,0,1,Seek
36,Voluntary Resignation,Travel_Rarely,530,Sales,3,1,Life Sciences,1,4995,128450,2,Female,51,2,3,Research Director,2,Married,12061,26707,2,Y,No,17,3,3,80,1,19,2,3,10,8,0,1,Seek
38,Current employee,Travel_Rarely,849,Research & Development,25,2,Technical Degree,1,4996,128451,1,Female,81,2,3,Research Director,2,Married,12061,26707,2,Y,No,17,3,3,80,1,19,2,3,10,8,0,1,Seek
36,Voluntary Resignation,Travel_Rarely,530,Sales,3,1,Life Sciences,1,4997,128452,2,Female,51,2,3,Research Director,2,Married,12061,26707,3,Y,No,17,3,3,80,1,19,2,3,10,8,0,1,Seek
36,Voluntary Resignation,Travel_Rarely,530,Sales,3,1,Life Sciences,1,4998,128453,2,Female,51,2,3,Research Director,2,Married,12061,26707,2,Y,No,17,3,3,80,1,19,2,3,10,8,0,1,Seek
38,Current employee,Travel_Rarely,849,Research & Development,25,2,Life Sciences,1,4999,128454,1,Female,81,2,3,Research Director,2,Married,12061,26707,3,Y,No,17,3,3,80,1,19,2,3,10,8,0,1,Seek
38,Current employee,Travel_Rarely,849,Research & Development,25,2,Technical Degree,1,5000,128455,1,Female,81,2,3,Research Director,2,Married,12061,26707,2,Y,No,17,3,3,80,1,19,2,3,10,8,0,1,Seek
38,Current employee,Travel_Rarely,849,Research & Development,25,2,Life Sciences,1,5001,128456,1,Female,81,2,3,Research Director,2,Married,12061,26707,3,Y,No,17,3,3,80,1,19,2,3,10,8,0,1,Seek
36,Voluntary Resignation,Travel_Rarely,530,Sales,3,1,Life Sciences,1,5002,128457,2,Female,51,2,3,Research Director,2,Married,12061,26707,3,Y,No,17,3,3,80,1,19,2,3,10,8,0,1,Seek
36,Voluntary Resignation,Travel_Rarely,530,Sales,3,1,Life Sciences,1,5003,128458,2,Female,51,2,3,Research Director,2,Married,12061,26707,2,Y,No,17,3,3,80,1,19,2,3,10,8,0,1,Seek
38,Current employee,Travel_Rarely,849,Research & Development,25,2,Technical Degree,1,5004,128459,1,Female,81,2,3,Research Director,2,Married,12061,26707,2,Y,No,17,3,3,80,1,19,2,3,10,8,0,1,Seek
36,Voluntary Resignation,Travel_Rarely,530,Sales,3,1,Life Sciences,1,5005,128460,2,Female,51,2,3,Research Director,2,Married,12061,26707,3,Y,No,17,3,3,80,1,19,2,3,10,8,0,1,Seek
36,Voluntary Resignation,Travel_Rarely,530,Sales,3,1,Life Sciences,1,5006,128461,2,Female,51,2,3,Research Director,2,Married,12061,26707,2,Y,No,17,3,3,80,1,19,2,3,10,8,0,1,Seek
38,Current employee,Travel_Rarely,849,Research & Development,25,2,Life Sciences,1,5007,128462,1,Female,81,2,3,Research Director,2,Married,12061,26707,3,Y,No,17,3,3,80,1,19,2,3,10,8,0,1,Seek
38,Current employee,Travel_Rarely,849,Research & Development,25,2,Technical Degree,1,5008,128463,1,Female,81,2,3,Research Director,2,Married,12061,26707,2,Y,No,17,3,3,80,1,19,2,3,10,8,0,1,Seek
58,Current employee,Non-Travel,390,Research & Development,1,4,Life Sciences,1,5009,128464,4,Male,32,1,2,Healthcare Representative,3,Divorced,5660,17056,2,Y,Yes,13,3,4,80,1,12,2,3,5,3,1,2,Jora
33,Current employee,Travel_Rarely,1069,Research & Development,1,3,Life Sciences,1,5010,128465,2,Male,51,1,2,Healthcare Representative,3,Divorced,5660,17056,2,Y,Yes,13,3,4,80,1,12,2,3,5,3,1,2,Jora
58,Current employee,Non-Travel,390,Research & Development,1,4,Human Resources,1,5011,128466,4,Male,32,1,2,Healthcare Representative,3,Divorced,5660,17056,0,Y,Yes,13,3,4,80,1,12,2,3,5,3,1,2,Jora
33,Current employee,Travel_Rarely,1069,Research & Development,1,3,Life Sciences,1,5012,128467,2,Male,51,1,2,Healthcare Representative,3,Divorced,5660,17056,0,Y,Yes,13,3,4,80,1,12,2,3,5,3,1,2,Jora
33,Current employee,Travel_Rarely,1069,Research & Development,1,3,Life Sciences,1,5013,128468,2,Male,51,1,2,Healthcare Representative,3,Divorced,5660,17056,2,Y,Yes,13,3,4,80,1,12,2,3,5,3,1,2,Jora
